dataset,feature,feature_type,ratio,perm_p,perm_z,ai_doc_count
ai7,勉強,lexical,0.2546373135008711,0.030969030969030968,2.1167765833639796,17.0
ai7,活動,lexical,0.21655488825836258,0.12987012987012986,1.0524483008990606,12.0
ai7,メール-mail,lexical,0.31193743689882275,0.03396603396603397,2.3022399980826687,9.0
ai7,位置,lexical,0.2253460662837663,0.2987012987012987,0.6130653329170955,6.0
ai7,書き込み,lexical,0.41630486911760795,0.013986013986013986,2.3740395325807744,4.0
ai7,オン-on,lexical,0.33204295185470006,0.005994005994005994,3.7727717932077716,16.0
ai7,関わる,lexical,0.20151858710031403,0.14785214785214784,0.9133391012208347,13.0
ai7,価値,lexical,0.21509231320796246,0.11688311688311688,1.2265227129165,14.0
ai7,侭,lexical,0.19412027596937925,0.1878121878121878,0.9631853434495838,16.0
ai7,切り替える,lexical,0.8730533902472534,0.000999000999000999,8.705480285213227,5.0
ai7,決まる,lexical,0.4163048691176078,0.04295704295704296,2.363157504193127,4.0
ai7,形,lexical,0.1548059341384935,0.4205794205794206,0.16112823602531137,17.0
ai7,挙動,lexical,0.28352658494453215,0.11288711288711288,1.4990846567838434,7.0
ai7,場所,lexical,0.12888524809631788,0.6433566433566433,-0.5550490538267805,10.0
ai7,一覧,lexical,0.33295900202979345,0.000999000999000999,4.378431197143414,25.0
ai7,ロード-road,lexical,0.5666467619058153,0.001998001998001998,6.282936531523341,9.0
ai7,逆,lexical,0.2715003393989345,0.07892107892107893,1.456683359795183,8.0
ai7,力,lexical,0.2936430520230657,0.12487512487512488,1.4586260689957482,6.0
ai7,最初,lexical,0.22393511948771214,0.053946053946053944,1.7533146849034456,22.0
ai7,インフラ-infrastructure,lexical,0.37853601328235903,0.006993006993006993,3.392488634645199,9.0
ai7,該当,lexical,0.2980017323827247,0.13186813186813187,1.4396984198282026,5.0
ai7,プロダクト-product,lexical,0.31677987446711064,0.002997002997002997,3.650820931231266,20.0
ai7,エンジニアリング-engineering,lexical,0.4008236840600096,0.04095904095904096,2.5459299179328623,5.0
ai7,変数,lexical,0.49958922868362315,0.000999000999000999,7.604840269262564,26.0
ai7,関数,lexical,0.1726043428386244,0.21078921078921078,0.7863410433277064,33.0
ai7,量,lexical,0.17284509680509427,0.25074925074925075,0.527853011648064,18.0
ai7,開始,lexical,0.2247273369776912,0.08391608391608392,1.4529953246181904,15.0
ai7,書く,lexical,0.25608292379735964,0.004995004995004995,2.9528113959500195,79.0
ai7,早い,lexical,0.26362660578588126,0.04395604395604396,2.0843774735233107,14.0
ai7,data,lexical,0.32457613951544134,0.15084915084915085,0.9211309524644122,3.0
ai7,企業,lexical,0.08930838231098762,0.993006993006993,-1.3814888826515812,7.0
ai7,リーダー-leader,lexical,0.17008660692072022,0.8201798201798202,-0.38435780988929674,5.0
ai7,リード-lead,lexical,0.17008660692072028,0.38961038961038963,-0.345152424995785,5.0
ai7,試す,lexical,0.3462358203174911,0.003996003996003996,3.767599425069108,15.0
ai7,旨い,lexical,0.24579767327608046,0.0999000999000999,1.4010214966444983,10.0
ai7,to,lexical,0.22841134955327377,0.08391608391608392,1.5208505426152792,13.0
ai7,回,lexical,0.32264260219770136,0.002997002997002997,3.5943442608765683,18.0
ai7,指定,lexical,0.14080899060293167,0.44655344655344653,0.07509313956484508,37.0
ai7,筈,lexical,0.18600152980436296,0.2627372627372627,0.7209374161958843,14.0
ai7,ブラウザ-browser,lexical,0.25069243626267135,0.04395604395604396,1.8186495580405757,12.0
ai7,Microsoft,lexical,0.2842726783187547,0.04295704295704296,1.6260709063324237,7.0
ai7,一方,lexical,0.5029215608308384,0.000999000999000999,6.416365009770453,12.0
ai7,呼ぶ,lexical,0.2529667992946935,0.026973026973026972,2.3084071544854425,20.0
ai7,配置,lexical,0.13937442296797078,0.6003996003996004,-0.6054938972474488,7.0
ai7,and,lexical,0.3023838682882183,0.04395604395604396,1.9935225501870573,8.0
ai7,受ける,lexical,0.21278000235982683,0.14185814185814186,0.8860090972484305,11.0
ai7,文字,lexical,0.43611073823625524,0.000999000999000999,6.798784304445793,34.0
ai7,生まれる,lexical,0.24783534690651593,0.17282717282717283,0.6706275219972331,5.0
ai7,古い,lexical,0.5041140788643077,0.012987012987012988,4.198507552742146,5.0
ai7,表示,lexical,0.3443727380963279,0.001998001998001998,4.598972904033882,29.0
ai7,経験,lexical,0.1874719740371115,0.15284715284715283,0.9407264709928248,21.0
ai7,アプリ-application,lexical,0.6050761015097883,0.000999000999000999,9.149778668735294,16.0
ai7,展開,lexical,0.17008660692072028,0.5024975024975025,-0.32195257944792327,5.0
ai7,起きる,lexical,0.66651365022354,0.000999000999000999,7.3633170514603385,7.0
ai7,記載,lexical,0.17228528809764698,0.2887112887112887,0.49367544994843093,18.0
ai7,考える,lexical,0.2925794521471583,0.001998001998001998,3.847479931620493,43.0
ai7,イン-in,lexical,0.22170593683792694,0.08491508491508491,1.5101755350352142,18.0
ai7,Java,lexical,0.2478353469065159,0.2677322677322677,0.7104906081992807,5.0
ai7,学習,lexical,0.47680628174856704,0.000999000999000999,7.809246952955107,37.0
ai7,現状,lexical,0.2478353469065159,0.3126873126873127,0.6162586462895486,5.0
ai7,type,lexical,0.5350949545089099,0.000999000999000999,5.921969491375129,7.0
ai7,当たる,lexical,0.6707468173658845,0.000999000999000999,7.957904329541656,9.0
ai7,強い,lexical,0.31871282506008386,0.03196803196803197,2.08422789227211,7.0
ai7,ユース-youth,lexical,0.12651239610847462,0.97002997002997,-0.8499377615368167,6.0
ai7,こう,lexical,0.3462358203174911,0.004995004995004995,3.802842861714281,15.0
ai7,入れる,lexical,0.7508357511863138,0.000999000999000999,11.061517326146669,12.0
ai7,test,lexical,0.4302309951582521,0.002997002997002997,4.554972174238393,10.0
ai7,別,lexical,0.23994507490471803,0.029970029970029972,2.114593203601755,22.0
ai7,分かる,lexical,0.2679973687403881,0.011988011988011988,3.1233461437353487,55.0
ai7,リモート-remote,lexical,0.11351545391442791,0.7392607392607392,-0.7618969464575914,12.0
ai7,過去,lexical,0.21558287008246121,0.19080919080919082,0.841039352801251,9.0
ai7,唯,lexical,0.3569940025486125,0.005994005994005994,3.4961353206321926,10.0
ai7,移行,lexical,0.2715003393989345,0.06493506493506493,1.5681115756186408,8.0
ai7,呼び出す,lexical,0.2581370875603313,0.0939060939060939,1.4829034865966326,9.0
ai7,分散,lexical,0.22560003918570773,0.12187812187812187,1.1443501595278132,10.0
ai7,user,lexical,0.12651239610847465,0.932067932067932,-0.8239496181226125,6.0
ai7,作る,lexical,0.5554614445352373,0.000999000999000999,9.43388814410915,37.0
ai7,秒,lexical,0.18558350783753053,0.44155844155844154,0.03410997936852101,6.0
ai7,用語,lexical,0.2980017323827247,0.07392607392607392,1.426274623489449,5.0
ai7,commit,lexical,0.17378710451202184,0.45554445554445555,-0.03212103162810999,7.0
ai7,動かす,lexical,0.34973592070302406,0.001998001998001998,3.7653570540566252,12.0
ai7,自体,lexical,0.14269639695628494,0.6013986013986014,-0.38892044479444315,9.0
ai7,業務,lexical,0.2506924362626713,0.04895104895104895,1.8291530245756817,12.0
ai7,モデル-model,lexical,0.15691742634946204,0.45354645354645357,0.1235286175691799,16.0
ai7,公開,lexical,0.19197607637434488,0.1918081918081918,0.9431449274037538,18.0
ai7,root,lexical,0.2478353469065159,0.32167832167832167,0.595641942772613,5.0
ai7,取り敢えず,lexical,0.5041140788643077,0.002997002997002997,4.131603446206417,5.0
ai7,差分,lexical,0.4362670895727897,0.001998001998001998,3.868260399957311,7.0
ai7,マネージメント-management,lexical,0.3741657386773943,0.000999000999000999,1.031709935230817,1.0
ai7,順,lexical,0.1322875655532296,0.997002997002997,-0.9559818396873901,4.0
ai7,フロント-front,lexical,0.39777106930453937,0.006993006993006993,3.7003202179551975,9.0
ai7,日付け,lexical,0.2478353469065159,0.26973026973026976,0.6032143683331376,5.0
ai7,言語,lexical,0.15480593413849353,0.4025974025974026,0.1729679574471191,17.0
ai7,社内,lexical,0.17378710451202178,0.5134865134865135,-0.0056345696349440815,7.0
ai7,知る,lexical,0.20334786265544574,0.11588411588411589,1.1669407997003227,18.0
ai7,デフォルト-default,lexical,0.6292611882595138,0.000999000999000999,7.976818499641268,10.0
ai7,中,lexical,0.26928621764132266,0.013986013986013986,2.772067116597013,25.0
ai7,どう,lexical,0.2778563482537979,0.00999000999000999,2.9829394188246616,26.0
ai7,セット-set,lexical,0.32421140322504083,0.011988011988011988,2.7345213091629783,10.0
ai7,送る,lexical,0.7723481981143182,0.005994005994005994,6.241452241693774,4.0
ai7,名前,lexical,0.2950733153839364,0.01098901098901099,2.859589463706348,16.0
ai7,比較,lexical,0.2352207065344453,0.08591408591408592,1.5674275292508226,14.0
ai7,with,lexical,0.5872731963596964,0.003996003996003996,5.2593983923509855,6.0
ai7,アカウント-account,lexical,0.1855835078375305,0.5454545454545454,0.00626084066309868,6.0
ai7,違い,lexical,0.2581370875603314,0.07292707292707293,1.5053984818394175,9.0
ai7,ローカル-local,lexical,0.2352207065344453,0.08391608391608392,1.52823209538141,14.0
ai7,読む,lexical,0.20808419819276433,0.13786213786213786,1.1473247166226639,17.0
ai7,MySQL,lexical,0.2980017323827247,0.13086913086913088,1.2174420119742513,5.0
ai7,オブジェクト-object,lexical,0.16053703384283163,0.3516483516483517,0.19973194810178257,15.0
ai7,版,lexical,0.21558287008246121,0.21678321678321677,0.7685448585042379,9.0
ai7,Data,lexical,0.5041140788643078,0.000999000999000999,4.199002346297867,5.0
ai7,先,lexical,0.4222279141621282,0.001998001998001998,4.573242526530575,11.0
ai7,難しい,lexical,0.13463207538125563,0.6543456543456544,-0.4531603292251966,11.0
ai7,接続,lexical,0.22248202648211352,0.07992007992007992,1.467555483660908,14.0
ai7,docker,lexical,0.14269639695628494,0.6123876123876124,-0.3842380703536837,9.0
ai7,テキスト-text,lexical,0.16957454743455264,0.45454545454545453,0.024445710613091167,9.0
ai7,以降,lexical,0.40082368406000957,0.03596403596403597,2.5184106216848114,5.0
ai7,現在,lexical,0.17363299190633563,0.2977022977022977,0.4575733654877351,15.0
ai7,自分,lexical,0.24089301786905964,0.01898101898101898,2.3557691485833767,31.0
ai7,増える,lexical,0.40631571138394623,0.002997002997002997,3.766260709118602,8.0
ai7,無料,lexical,0.22534606628376638,0.1968031968031968,0.5210052229762601,6.0
ai7,聞く,lexical,0.42713792679957396,0.007992007992007992,3.4099180277114725,6.0
ai7,key,lexical,0.3245761395154414,0.08591408591408592,0.9231535974459676,3.0
ai7,気,lexical,0.3719013600351996,0.003996003996003996,3.8932542412142843,10.0
ai7,今後,lexical,0.31871282506008375,0.04695304695304695,2.0891606002545933,7.0
ai7,ディレクトリー-directory,lexical,0.13446075971644564,0.6123876123876124,-0.3965695695813304,12.0
ai7,Cloud,lexical,0.22910438164897487,0.14885114885114886,0.20755184336045712,4.0
ai7,アドレス-address,lexical,0.24783534690651593,0.2017982017982018,0.6469914401203025,5.0
ai7,日,lexical,0.12651239610847467,0.7112887112887113,-0.8145242549571063,6.0
ai7,コピー-copy,lexical,0.2478353469065159,0.28771228771228774,0.7181104541870144,5.0
ai7,以外,lexical,0.3288372530557645,0.022977022977022976,2.5493550766762616,8.0
ai7,前提,lexical,0.66651365022354,0.000999000999000999,7.314982246429621,7.0
ai7,フォーム-form,lexical,0.22910438164897473,0.5144855144855145,0.14065435149600564,4.0
ai7,多い,lexical,0.2482703498089039,0.02197802197802198,2.25888734867319,21.0
ai7,of,lexical,0.3486263760458001,0.028971028971028972,2.4524133235839005,7.0
ai7,世界,lexical,0.2980017323827247,0.13886113886113885,1.3353794367867493,5.0
ai7,資料,lexical,0.3486263760458002,0.013986013986013986,2.5458569262124255,7.0
ai7,s,lexical,0.5872731963596969,0.000999000999000999,5.531233132153661,6.0
ai7,少し,lexical,0.2358720715952978,0.13886113886113885,1.1657128349624273,9.0
ai7,方,lexical,0.27203950623257345,0.005994005994005994,2.896807861737037,28.0
ai7,計算,lexical,0.17008660692072022,0.7612387612387612,-0.3381264058368164,5.0
ai7,編集,lexical,0.24783534690651585,0.33466533466533466,0.6641690649543309,5.0
ai7,id,lexical,0.17008660692072025,0.7382617382617382,-0.3854806491850872,5.0
ai7,言う,lexical,0.23746704510763125,0.013986013986013986,2.439337496300579,97.0
ai7,入る,lexical,0.13937442296797076,0.6983016983016983,-0.5894414705138389,7.0
ai7,人,lexical,0.40730619626049286,0.000999000999000999,5.392420799809701,16.0
ai7,変換,lexical,0.1322875655532296,0.968031968031968,-1.0112202608563396,4.0
ai7,クラスター-cluster,lexical,0.3451046540141441,0.11988011988011989,1.6247887812638466,4.0
ai7,変わる,lexical,0.8730533902472534,0.000999000999000999,8.728172066280768,5.0
ai7,Google,lexical,0.29364305202306573,0.06693306693306693,1.4049163831493723,6.0
ai7,訳,lexical,0.4985486181283439,0.001998001998001998,4.892222673500313,8.0
ai7,時点,lexical,0.34510465401414414,0.11188811188811189,1.754525415682447,4.0
ai7,今回,lexical,0.1537459190815894,0.43356643356643354,0.13699696896733718,17.0
ai7,json,lexical,0.22910438164897476,0.4485514485514486,0.13628404973985844,4.0
ai7,for,lexical,0.2817554940020279,0.03896103896103896,1.9295218249799526,9.0
ai7,on,lexical,0.2980017323827247,0.07192807192807193,1.4312620283616628,5.0
ai7,e,lexical,0.1322875655532296,0.9530469530469531,-0.9728549272469179,4.0
ai7,知れる,lexical,0.1700866069207203,0.36363636363636365,-0.3704731455049863,5.0
ai7,登録,lexical,0.17008660692072022,0.7502497502497503,-0.330540512316857,5.0
ai7,出る,lexical,0.36800612576946784,0.01998001998001998,2.5759723580051204,6.0
ai7,C,lexical,0.17638342073763946,0.7172827172827173,-0.6590513068112774,3.0
ai7,name,lexical,0.3245761395154413,0.37962037962037964,0.9710765753673164,3.0
ai7,B,lexical,0.2980017323827247,0.06493506493506493,1.3803669475342375,5.0
ai7,下記,lexical,0.37416573867739455,0.000999000999000999,1.1115944959359612,1.0
ai7,AWS,lexical,0.2936430520230657,0.1028971028971029,1.4993041371273355,6.0
ai7,br,lexical,0.6617192308113249,0.023976023976023976,4.330551065278918,3.0
ai7,思う,lexical,0.4390114797356458,0.000999000999000999,6.597242290226488,21.0
ai7,a,lexical,0.24152294576982414,0.13186813186813187,-0.3829389009161045,2.0
ai6_nollama,sent_len_char_mean,rhythm_core,1.0228391371925438,0.000999000999000999,20.138041206921862,
ai6_nollama,sent_len_char_sd,rhythm_core,0.23708079329549006,0.017982017982017984,2.2923184081079593,
ai6_nollama,sent_len_char_cv,rhythm_core,0.6968493191414425,0.000999000999000999,12.984421916953238,
ai6_nollama,sent_len_mora_mean,rhythm_core,1.0445715350967837,0.000999000999000999,20.808726924365082,
ai6_nollama,sent_len_mora_sd,rhythm_core,0.3006778850365077,0.000999000999000999,3.751685241499954,
ai6_nollama,sent_len_mora_cv,rhythm_core,0.7647348563120747,0.000999000999000999,14.402867863579244,
ai6_nollama,burstiness_char,rhythm_core,0.7246676620363147,0.000999000999000999,13.59477134118782,
ai6_nollama,burstiness_mora,rhythm_core,0.7881400909362144,0.000999000999000999,14.95396662974509,
ai6_nollama,para_sent_cv,rhythm_core,0.7887881388276097,0.000999000999000999,14.93504465792462,
ai6_nollama,taigendome_rate,rhythm_ending,1.0024452171185154,0.000999000999000999,19.158638319737104,
ai6_nollama,dewanaku_per_sentence,rhythm_core,0.24211124088779176,0.01898101898101898,2.3374076839346802,
ai6_nollama,comma_per_sentence,rhythm_core,1.072002462587273,0.000999000999000999,21.29718233116183,
ai6_nollama,ending_mattr20,rhythm_ending,1.0618332974438072,0.000999000999000999,20.70243287520159,
ai6_nollama,レート-rate,lexical,0.21454702664738556,0.11988011988011989,1.3162485339050347,14.0
ai6_nollama,NF,lexical,0.20790782267899527,0.0979020979020979,1.2917986510842399,21.0
ai6_nollama,Travis,lexical,0.2620364647105395,0.22077922077922077,1.0307810031800726,6.0
ai6_nollama,バージョニング,lexical,0.14154413921038864,0.4225774225774226,0.04905300317746087,23.0
ai6_nollama,エスケープ-escape,lexical,0.10784421280606665,0.6923076923076923,-0.6105686329221043,26.0
ai6_nollama,XSS,lexical,0.07751330103706545,0.932067932067932,-1.2790594625977703,36.0
ai6_nollama,スクリプティング,lexical,0.15105180194689363,0.34065934065934067,0.29806109886582915,26.0
ai6_nollama,立案,lexical,0.1924880570743476,0.2217782217782218,0.6221627559964445,11.0
ai6_nollama,クロスサイトリクエストフォージェリ,lexical,0.12348583373408456,0.6113886113886113,-0.3594335934187342,19.0
ai6_nollama,Found,lexical,0.18725773077902,0.17682317682317683,0.792012156593855,14.0
ai6_nollama,こつ,lexical,0.1182375440290314,0.6693306693306693,-0.4127725291763235,37.0
ai6_nollama,CSRF,lexical,0.10415339761433157,0.7412587412587412,-0.6851501079600979,28.0
ai6_nollama,Deployment,lexical,0.133891700496614,0.5544455544455544,-0.18165179520229124,18.0
ai6_nollama,チェックリスト,lexical,0.5390563721096596,0.000999000999000999,8.179283639159978,30.0
ai6_nollama,Continuous,lexical,0.14581610945321902,0.41058941058941056,0.06171012218759379,19.0
ai6_nollama,ネーション-nation,lexical,0.16653578346730796,0.3046953046953047,0.5008986333204948,18.0
ai6_nollama,Internal,lexical,0.1580272144427874,0.4175824175824176,0.10910664486465474,11.0
ai6_nollama,クリックジャッキング,lexical,0.16046278955079055,0.45554445554445555,-0.1409402610718765,7.0
ai6_nollama,欠かす,lexical,0.22970251177740736,0.015984015984015984,2.2979257265409956,69.0
ai6_nollama,建設,lexical,0.17782970986314073,0.1798201798201798,0.8741258765328476,41.0
ai6_nollama,デプロイメント,lexical,0.30229062159941744,0.006993006993006993,3.1830846563620225,22.0
ai6_nollama,尊重,lexical,0.2499641836579808,0.04895104895104895,1.819513791556323,12.0
ai6_nollama,Confluence,lexical,0.28641082678444985,0.06593406593406594,1.9046810214683922,9.0
ai6_nollama,タイズ,lexical,0.19465450738806228,0.3856143856143856,0.44267644999049327,7.0
ai6_nollama,両面,lexical,0.19465450738806228,0.4145854145854146,0.33569879823810356,7.0
ai6_nollama,ベスト-best,lexical,0.4813848942463644,0.000999000999000999,8.049935956499526,151.0
ai6_nollama,早期,lexical,0.17617025852311308,0.1918081918081918,0.8472815533248246,83.0
ai6_nollama,ピラミッド-pyramid,lexical,0.4876593712633345,0.000999000999000999,5.116318626745913,9.0
ai6_nollama,Jira,lexical,0.2681960717370228,0.016983016983016984,2.5095081373780364,17.0
ai6_nollama,Trello,lexical,0.21130006366172435,0.16983016983016982,1.0132232518673872,11.0
ai6_nollama,ハイジャック-hijack,lexical,0.1775697974824502,0.2217782217782218,0.4678111654265602,11.0
ai6_nollama,refactor,lexical,0.3673105570954167,0.003996003996003996,3.417822391863287,8.0
ai6_nollama,講ずる,lexical,0.2768853924847483,0.028971028971028972,2.4387700937127295,17.0
ai6_nollama,捕捉,lexical,0.25174854994500095,0.04795204795204795,1.9002127461140639,13.0
ai6_nollama,醸成,lexical,0.2158218851477898,0.07192807192807193,1.5568829210893096,23.0
ai6_nollama,プラクティス-practice,lexical,0.4424715510709808,0.000999000999000999,6.99707607002502,153.0
ai6_nollama,再発,lexical,0.23967467812798257,0.07992007992007992,1.5748965552223901,12.0
ai6_nollama,側面,lexical,0.2195774187891987,0.2957042957042957,0.4478872331438971,5.0
ai6_nollama,finally,lexical,0.17237944784267203,0.32167832167832167,0.471821731926635,14.0
ai6_nollama,実践,lexical,0.8133141851599182,0.000999000999000999,15.748381229308283,145.0
ai6_nollama,ペネトレーションテスト,lexical,0.18698418566896116,0.3226773226773227,0.29125032138770907,8.0
ai6_nollama,Prettier,lexical,0.23745628964814525,0.06993006993006994,1.5526376995956976,13.0
ai6_nollama,直結,lexical,0.30423913594751056,0.002997002997002997,3.296822582543334,22.0
ai6_nollama,レジストリー-registry,lexical,0.11764646895849798,0.6513486513486514,-0.47807503199555595,29.0
ai6_nollama,順守,lexical,0.11090132070753282,0.7272727272727273,-0.6510708322471217,19.0
ai6_nollama,後方,lexical,0.16143005506144215,0.3906093906093906,0.22339500587677263,12.0
ai6_nollama,築く,lexical,0.14972455435223428,0.48951048951048953,-0.014133354509735534,13.0
ai6_nollama,Prometheus,lexical,0.5808770143955286,0.000999000999000999,7.351457849380794,12.0
ai6_nollama,戦略,lexical,0.34513714078697144,0.000999000999000999,4.70399588573938,94.0
ai6_nollama,チームワーク-teamwork,lexical,0.24746868643520614,0.07492507492507493,1.4497896309105274,9.0
ai6_nollama,レトロスペクティブ-retrospective,lexical,0.25928267274354055,0.01898101898101898,2.26673546544615,16.0
ai6_nollama,Policy,lexical,0.05003784942020432,0.964035964035964,-1.8145983213274206,15.0
ai6_nollama,批判,lexical,0.10831182385379899,0.7032967032967034,-0.6865263704457197,18.0
ai6_nollama,落とし穴,lexical,0.7973293698029696,0.000999000999000999,10.687067560351794,12.0
ai6_nollama,堅牢,lexical,0.15595566263210614,0.30569430569430567,0.44002706599288827,32.0
ai6_nollama,ESLint,lexical,0.32854853487277963,0.005994005994005994,3.5300874915405367,17.0
ai6_nollama,HTTPS,lexical,0.12383498922513946,0.5944055944055944,-0.28129385761893205,36.0
ai6_nollama,心掛ける,lexical,0.22016704999732484,0.04295704295704296,1.8915423495510268,47.0
ai6_nollama,ロギング-Longging,lexical,0.30315605000037876,0.005994005994005994,3.338809711155743,19.0
ai6_nollama,Created,lexical,0.1913314523251357,0.22577422577422576,0.798459371135281,13.0
ai6_nollama,インジェクション-injection,lexical,0.07605681420325212,0.9340659340659341,-1.3003076810750518,34.0
ai6_nollama,ガイド-guide,lexical,0.35099945877243527,0.000999000999000999,4.820048486482129,78.0
ai6_nollama,スタンド-stand,lexical,0.22612039886442947,0.057942057942057944,1.6518467852730991,16.0
ai6_nollama,Wiki,lexical,0.2444702968812491,0.054945054945054944,1.6947004927833138,13.0
ai6_nollama,パイプライン,lexical,0.2488051547261671,0.011988011988011988,2.460977329041921,75.0
ai6_nollama,エンティティー-entity,lexical,0.2780623579457628,0.006993006993006993,2.9784702163973673,24.0
ai6_nollama,見直し,lexical,0.46138919315192173,0.000999000999000999,6.723705490516733,31.0
ai6_nollama,効果,lexical,0.27749082901126965,0.001998001998001998,3.3305704591285563,122.0
ai6_nollama,対策,lexical,0.09946952521372035,0.7812187812187812,-0.8241567420208403,78.0
ai6_nollama,リレーショナル-relational,lexical,0.05251517394103884,0.996003996003996,-1.7925993340170494,32.0
ai6_nollama,Top,lexical,0.3805101056749281,0.000999000999000999,4.276215085412461,14.0
ai6_nollama,頻発,lexical,0.22764678907883681,0.1018981018981019,1.3346279786999071,11.0
ai6_nollama,Compose,lexical,0.23800477364045372,0.03496503496503497,1.9862312521401704,22.0
ai6_nollama,CD,lexical,0.39891558325102483,0.000999000999000999,5.980996590756171,97.0
ai6_nollama,排除,lexical,0.1474691930105016,0.38161838161838163,0.22725825904470162,38.0
ai6_nollama,コラボレーション-collaboration,lexical,0.18896743858494186,0.18681318681318682,0.8867798656822966,17.0
ai6_nollama,分担,lexical,0.39264348564012214,0.000999000999000999,4.680764333374367,15.0
ai6_nollama,ユーザビリティー-usability,lexical,0.10260325637189081,0.7152847152847153,-0.8262556334714308,17.0
ai6_nollama,定期,lexical,0.17939553311455603,0.14685314685314685,1.043885504424907,114.0
ai6_nollama,配分,lexical,0.33856515901602063,0.005994005994005994,3.3421141744097103,13.0
ai6_nollama,Not,lexical,0.18725773077902,0.17682317682317683,0.792012156593855,14.0
ai6_nollama,feat,lexical,0.3390562336383495,0.013986013986013986,3.0044642792409126,9.0
ai6_nollama,一貫,lexical,0.345087891826097,0.000999000999000999,4.804579982280491,89.0
ai6_nollama,現代,lexical,0.642490635767324,0.000999000999000999,11.233821503198312,53.0
ai6_nollama,TLS,lexical,0.45697126195136534,0.000999000999000999,5.347475551447588,11.0
ai6_nollama,認可,lexical,0.17364517101295843,0.23276723276723277,0.7591349947895898,46.0
ai6_nollama,PATCH,lexical,0.17706106027524873,0.2007992007992008,0.8058075704784496,23.0
ai6_nollama,Integration,lexical,0.14195179887286427,0.42957042957042957,0.01796689653211519,21.0
ai6_nollama,Foreign,lexical,0.22964446984662387,0.1028971028971029,1.2438701779550076,10.0
ai6_nollama,進捗,lexical,0.19559821862366325,0.0999000999000999,1.3075709820897339,37.0
ai6_nollama,保つ,lexical,0.25699361865533654,0.008991008991008992,2.688220411119031,91.0
ai6_nollama,継続,lexical,0.44272830835492477,0.000999000999000999,7.0196852449463165,131.0
ai6_nollama,レビュー-review,lexical,0.19349885765683436,0.11988011988011989,1.2496418263338884,110.0
ai6_nollama,インテグレーション-integration,lexical,0.15820844226769384,0.3016983016983017,0.4887133192214274,37.0
ai6_nollama,予期,lexical,0.12606802092969646,0.6213786213786214,-0.2991493608796836,25.0
ai6_nollama,向上,lexical,0.21591707255353262,0.03996003996003996,1.866522514372944,211.0
ai6_nollama,Jenkins,lexical,0.1869761964735922,0.16583416583416583,1.0038567024756477,27.0
ai6_nollama,アプローチ-approach,lexical,0.27906468968200954,0.00999000999000999,3.0488088171980223,37.0
ai6_nollama,数値,lexical,0.3450551765928125,0.007992007992007992,3.207414109629956,11.0
ai6_nollama,確保,lexical,0.14991438077935984,0.3646353646353646,0.29501078151668503,85.0
ai6_nollama,CI,lexical,0.4902632534590706,0.000999000999000999,8.134664133018093,111.0
ai6_nollama,発見,lexical,0.14427122038623455,0.4015984015984016,0.20556923090912882,87.0
ai6_nollama,名詞,lexical,0.1569498399042714,0.3706293706293706,0.26176118954757316,19.0
ai6_nollama,セキュリティー-security,lexical,0.2472681253930749,0.01898101898101898,2.464108797066589,138.0
ai6_nollama,ハンドリング-handling,lexical,0.10480015303119226,0.7562437562437563,-0.7294025693313427,37.0
ai6_nollama,ソフトウェア-software,lexical,0.2830767937119427,0.000999000999000999,3.3521035161707164,131.0
ai6_nollama,策定,lexical,0.16343224051619978,0.26673326673326675,0.5283353548449244,33.0
ai6_nollama,Bad,lexical,0.1913314523251357,0.23976023976023977,0.7693789721644159,13.0
ai6_nollama,コミュニケーション-communication,lexical,0.04680323052954371,0.987012987012987,-2.0193187384790883,67.0
ai6_nollama,Docker,lexical,0.11493341789838085,0.6443556443556444,-0.45318287365413307,61.0
ai6_nollama,クロース-cloth,lexical,0.1900446661489718,0.12887112887112886,1.1427817436971466,28.0
ai6_nollama,ORM,lexical,0.18645237507413942,0.1888111888111888,0.8045877747723635,16.0
ai6_nollama,バリデーション-validation,lexical,0.22753741458911542,0.03896103896103896,1.8936070124557818,28.0
ai6_nollama,Representational,lexical,0.1793244841131936,0.2677322677322677,0.5103127663504468,12.0
ai6_nollama,実施,lexical,0.2143088253069445,0.04395604395604396,1.8151533347188462,84.0
ai6_nollama,フィードバック-feedback,lexical,0.2349668689559125,0.024975024975024976,2.1661451807828795,79.0
ai6_nollama,両立,lexical,0.512419134848891,0.000999000999000999,7.3628552877483155,17.0
ai6_nollama,Canary,lexical,0.5399724510879095,0.000999000999000999,4.802965216042077,6.0
ai6_nollama,品質,lexical,0.09810299734917227,0.8121878121878122,-0.8626791323803177,168.0
ai6_nollama,正規,lexical,0.03470406654326652,0.999000999000999,-2.1483486117814197,33.0
ai6_nollama,プロセス-process,lexical,0.33300790603389313,0.000999000999000999,4.653526804140527,136.0
ai6_nollama,設ける,lexical,0.15252310106983896,0.3116883116883117,0.3536275294300291,38.0
ai6_nollama,デリバリー-delivery,lexical,0.2593287233616332,0.014985014985014986,2.5257128701355653,27.0
ai6_nollama,Teams,lexical,0.19133145232513574,0.20279720279720279,0.7507373364323026,13.0
ai6_nollama,Content,lexical,0.10415339761433158,0.7132867132867133,-0.6986949328479706,28.0
ai6_nollama,バランス-balance,lexical,0.18550827602861888,0.16183816183816183,0.96094727064981,31.0
ai6_nollama,JUnit,lexical,0.18722448890138962,0.25574425574425574,0.5213021568374802,10.0
